project_id,notification,award,compensation,legal_disputes,possession,rehabilitation,approvals,documentation
PRJ-04131,0,1,1,0,0,0,0,1
PRJ-02123,0,0,1,0,1,0,0,1
PRJ-02036,0,0,0,0,0,1,0,0
PRJ-02825,0,0,0,0,0,0,0,0
PRJ-02984,0,0,0,0,0,0,0,0
PRJ-00627,0,0,0,0,1,0,0,0
PRJ-04732,1,0,0,0,0,0,0,0
PRJ-04104,0,0,1,0,0,0,0,0
PRJ-01054,0,0,0,1,0,1,0,0
PRJ-00928,0,0,0,0,1,1,0,0
PRJ-03011,0,0,1,0,0,0,0,0
PRJ-03095,0,0,0,0,1,0,0,0
PRJ-01722,0,0,0,0,0,0,0,0
PRJ-02297,0,1,0,0,0,0,0,0
PRJ-00980,0,0,0,0,0,0,0,0
PRJ-04097,0,0,0,0,0,0,0,0
PRJ-00198,0,0,0,0,0,0,0,0
PRJ-04739,0,0,0,0,0,0,0,0
PRJ-04168,0,0,0,0,0,0,0,0
PRJ-03865,0,0,0,0,0,0,0,0
PRJ-03015,0,0,0,0,1,0,0,0
PRJ-02850,0,0,1,0,0,0,0,0
PRJ-00908,0,1,0,0,0,0,0,0
PRJ-01632,0,0,0,0,0,0,0,0
PRJ-01426,0,0,0,0,0,0,0,0
PRJ-04740,0,0,0,0,0,0,0,0
PRJ-04034,0,0,0,0,0,0,0,0
PRJ-02361,0,0,0,0,0,0,0,0
PRJ-00126,0,0,1,0,1,0,0,0
PRJ-00392,0,0,0,0,0,0,0,0
PRJ-04765,1,0,0,0,0,1,0,0
PRJ-01159,0,0,0,0,0,0,0,0
PRJ-01344,1,0,0,0,0,0,0,0
PRJ-03677,0,0,0,0,0,0,0,0
PRJ-00468,0,0,0,0,0,0,0,0
PRJ-03824,0,0,1,0,0,0,0,0
PRJ-00056,0,0,0,0,0,0,1,0
PRJ-04283,0,0,0,0,0,0,0,0
PRJ-04526,0,0,0,0,0,0,0,1
PRJ-03492,0,0,0,0,0,0,0,0
PRJ-04981,1,0,0,1,0,0,1,0
PRJ-02342,0,0,0,1,1,1,0,0
PRJ-01322,1,0,1,0,0,0,0,0
PRJ-03999,0,0,0,0,0,0,0,0
PRJ-00902,0,1,0,0,1,0,0,0
PRJ-02030,0,0,1,0,0,0,0,1
PRJ-00421,1,0,0,0,0,0,0,0
PRJ-03882,0,0,0,0,0,0,0,0
PRJ-02408,0,0,0,0,0,0,0,0
PRJ-04857,0,0,0,0,0,0,0,0
PRJ-03856,0,1,0,0,0,0,0,0
PRJ-02663,1,0,1,0,0,0,0,0
PRJ-02882,0,0,1,1,0,0,1,0
PRJ-01421,0,0,1,0,0,0,0,0
PRJ-04286,1,0,0,0,1,0,0,0
PRJ-04374,0,0,0,0,0,0,0,0
PRJ-00359,0,0,1,0,0,0,0,1
PRJ-02852,0,0,0,0,0,0,0,0
PRJ-04557,0,0,0,0,0,0,0,0
PRJ-01209,0,0,1,0,0,0,0,0
PRJ-01572,0,0,0,0,0,1,0,0
PRJ-00422,0,0,0,0,0,0,0,0
PRJ-01069,0,0,0,0,0,1,0,0
PRJ-03256,0,0,1,0,0,0,1,0
PRJ-04729,0,1,0,0,0,0,0,0
PRJ-00478,0,0,1,0,0,0,0,1
PRJ-03329,0,0,0,0,0,0,0,0
PRJ-02960,0,1,0,0,0,0,0,0
PRJ-00643,0,0,0,0,0,0,0,0
PRJ-00597,0,0,0,0,0,0,0,0
PRJ-03522,0,0,1,0,0,0,0,0
PRJ-02328,0,1,0,0,0,0,0,0
PRJ-00496,0,0,1,0,0,0,0,1
PRJ-01938,0,0,0,0,0,0,0,0
PRJ-01097,0,0,0,0,0,1,0,0
PRJ-01882,0,1,1,1,0,0,0,0
PRJ-04933,0,0,0,0,0,0,1,0
PRJ-00175,1,0,0,0,0,0,1,1
PRJ-03745,0,0,0,0,0,0,0,0
PRJ-00437,0,0,0,0,0,0,0,0
PRJ-02516,0,0,0,0,0,0,0,0
PRJ-04322,0,0,0,0,0,0,0,0
PRJ-02257,0,0,0,0,0,0,0,0
PRJ-03602,0,0,0,0,0,0,0,1
PRJ-00385,0,0,1,0,0,0,0,0
PRJ-04323,0,0,0,0,0,0,0,0
PRJ-03218,0,0,1,0,0,0,0,0
PRJ-00161,0,0,0,0,0,1,0,0
PRJ-00614,1,0,0,0,0,0,0,0
PRJ-01141,0,0,0,0,0,0,0,0
PRJ-02945,0,1,1,0,0,0,0,1
PRJ-04821,0,0,0,0,0,0,0,0
PRJ-00125,0,0,0,0,0,1,0,0
PRJ-02854,1,0,0,0,0,0,0,0
PRJ-03184,0,0,0,0,0,0,0,0
PRJ-00678,0,0,0,0,0,0,0,0
PRJ-02627,0,0,0,0,0,0,0,0
PRJ-04678,0,0,0,0,0,0,0,0
PRJ-04511,0,0,0,0,1,0,0,0
PRJ-00084,0,0,0,0,0,0,0,0
PRJ-02100,0,0,0,0,0,0,0,0
PRJ-02033,0,1,0,0,0,0,0,0
PRJ-04457,0,1,0,0,0,1,0,0
PRJ-04898,1,0,0,0,0,0,0,0
PRJ-01657,0,0,0,0,0,0,0,0
PRJ-04210,0,0,0,0,0,0,0,0
PRJ-03559,0,0,0,0,0,0,0,0
PRJ-02334,1,0,0,0,0,0,0,0
PRJ-00816,0,0,0,0,0,0,0,0
PRJ-04176,0,0,0,0,0,0,0,0
PRJ-03852,0,0,0,0,0,0,0,0
PRJ-02483,0,0,0,1,0,1,0,0
PRJ-03704,0,0,0,0,0,1,0,0
PRJ-02173,0,0,0,0,0,0,0,0
PRJ-01125,0,0,1,0,1,0,0,0
PRJ-00580,0,0,0,0,0,0,0,0
PRJ-03964,0,0,1,0,0,0,0,0
PRJ-02883,0,0,1,0,0,1,0,0
PRJ-03003,0,0,0,1,0,0,1,0
PRJ-04742,0,1,0,0,0,0,0,0
PRJ-04522,0,0,0,0,0,0,0,1
PRJ-02171,0,0,0,0,0,0,0,0
PRJ-04155,0,0,0,0,1,0,0,0
PRJ-02561,0,0,0,0,0,1,1,0
PRJ-04929,1,0,0,0,0,0,0,0
PRJ-02742,0,0,0,0,1,0,0,0
PRJ-03300,0,0,1,0,0,0,0,0
PRJ-03216,0,0,0,0,0,0,0,0
PRJ-04270,0,0,0,0,0,0,0,0
PRJ-04739,1,0,0,0,0,0,0,0
PRJ-00677,0,0,1,1,1,0,0,0
PRJ-02182,0,1,1,1,0,0,1,0
PRJ-01079,0,0,1,0,1,0,0,0
PRJ-01804,0,0,0,0,0,0,0,0
PRJ-04821,1,0,0,0,0,1,0,0
PRJ-00252,0,1,1,0,1,0,1,0
PRJ-02344,1,0,0,0,0,0,0,0
PRJ-03746,0,0,0,0,0,0,0,0
PRJ-04955,0,1,1,0,0,0,0,0
PRJ-01753,1,0,0,0,1,0,0,1
PRJ-02572,0,0,0,1,0,0,0,0
PRJ-03046,0,0,0,0,0,0,1,0
PRJ-00376,0,0,0,0,0,1,0,0
PRJ-04912,0,0,0,0,0,0,0,0
PRJ-03067,0,0,1,0,0,0,0,0
PRJ-02947,1,0,0,0,0,0,0,0
PRJ-03979,0,0,0,0,0,0,0,0
PRJ-02737,0,0,1,0,0,0,0,0
PRJ-03038,0,0,1,1,0,0,0,0
PRJ-02369,0,0,0,1,0,0,0,0
PRJ-02996,0,0,0,0,0,0,0,0
PRJ-02843,0,0,1,0,0,0,0,0
PRJ-00227,1,0,0,0,0,1,0,0
PRJ-03652,0,0,0,1,1,1,1,1
PRJ-02343,0,0,0,0,0,0,0,0
PRJ-02088,0,0,0,0,0,0,0,0
PRJ-03171,0,0,0,1,0,0,0,0
PRJ-00855,0,0,0,0,0,0,0,0
PRJ-01664,0,0,1,0,0,0,0,0
PRJ-03049,0,0,1,0,0,0,0,1
PRJ-02802,0,0,0,0,0,1,0,0
PRJ-02784,0,0,1,1,0,0,0,0
PRJ-03505,0,0,0,0,0,0,0,0
PRJ-02994,0,1,1,1,0,0,0,0
PRJ-04774,1,1,0,0,0,0,0,0
PRJ-01859,0,0,1,0,0,0,0,1
PRJ-04544,0,0,0,0,0,0,0,1
PRJ-03605,1,0,0,0,0,0,0,0
PRJ-02581,0,0,0,0,0,0,0,0
PRJ-01601,1,0,0,0,0,0,0,0
PRJ-03411,0,0,0,0,0,0,0,1
PRJ-00090,0,0,1,0,0,0,0,0
PRJ-02072,0,0,0,0,0,0,1,0
PRJ-00837,0,0,0,0,0,0,0,0
PRJ-01623,0,0,0,0,0,0,1,0
PRJ-02367,0,0,0,0,0,0,1,0
PRJ-01115,0,0,0,1,1,1,0,0
PRJ-03771,0,0,0,0,0,0,0,0
PRJ-04915,0,0,0,0,0,0,0,0
PRJ-04639,0,0,0,0,0,0,0,0
PRJ-04270,0,0,0,0,0,0,0,0
PRJ-04800,1,0,0,0,0,0,0,0
PRJ-03910,0,0,1,0,0,0,0,0
PRJ-01546,0,0,0,0,0,0,0,0
PRJ-00859,0,0,0,0,0,0,0,0
PRJ-04684,0,0,0,0,0,0,0,0
PRJ-04495,0,0,1,0,0,1,0,0
PRJ-02165,0,0,0,0,0,0,0,0
PRJ-04532,0,0,0,1,0,0,0,0
PRJ-03564,1,0,0,1,0,0,1,0
PRJ-00850,0,0,0,0,0,0,0,0
PRJ-04575,0,1,0,0,0,0,0,0
PRJ-01129,0,0,0,0,0,0,0,0
PRJ-04319,0,1,0,0,0,0,0,0
PRJ-00364,0,0,0,0,0,0,0,0
PRJ-04537,0,0,1,1,0,0,0,0
PRJ-04576,0,0,0,0,0,0,0,0
PRJ-00510,0,0,0,0,0,0,1,0
PRJ-01955,0,0,0,0,0,0,0,0
PRJ-00745,0,0,0,0,0,0,0,0
PRJ-01925,0,0,0,0,0,1,0,0
PRJ-04339,0,0,0,0,0,0,1,1
PRJ-00828,0,0,0,0,0,0,0,0
PRJ-00433,0,0,0,0,0,0,0,0
PRJ-04409,0,0,0,0,0,0,0,0
PRJ-02044,0,0,0,1,0,0,0,0
PRJ-02505,1,0,0,0,0,0,0,0
PRJ-02572,0,1,0,0,0,0,0,0
PRJ-01052,0,0,0,0,0,0,1,0
PRJ-00998,0,0,1,0,0,0,0,0
PRJ-02811,0,0,0,0,0,0,0,0
PRJ-04445,0,0,0,0,0,0,0,0
PRJ-03383,0,0,0,0,0,0,0,0
PRJ-04933,1,0,0,0,0,0,0,1
PRJ-04057,0,0,0,1,0,0,0,0
PRJ-03170,0,0,0,0,0,0,0,0
PRJ-04926,0,0,0,0,0,0,0,0
PRJ-02678,0,1,1,0,0,0,0,1
PRJ-01349,0,1,0,1,0,0,0,0
PRJ-02557,0,0,1,0,1,0,0,0
PRJ-04956,0,0,0,0,0,0,0,0
PRJ-01341,1,0,0,1,0,0,0,0
PRJ-00762,0,0,0,0,0,1,0,0
PRJ-00032,0,0,0,0,0,0,0,0
PRJ-00050,0,1,0,0,0,0,0,0
PRJ-03539,0,0,0,0,0,0,0,0
PRJ-03819,0,0,0,0,0,0,0,0
PRJ-04186,0,0,1,0,0,0,1,0
PRJ-01642,0,0,1,0,1,0,0,0
PRJ-04666,0,0,0,0,0,0,0,1
PRJ-02984,0,0,0,0,0,0,0,0
PRJ-02197,1,1,0,0,0,0,0,0
PRJ-03225,0,1,0,0,0,1,0,0
PRJ-03590,0,0,0,0,0,0,0,0
PRJ-03530,0,0,0,0,0,0,0,0
PRJ-02552,1,0,0,0,0,1,0,0
PRJ-04018,0,0,0,0,0,0,0,0
PRJ-01099,0,0,0,0,0,0,0,0
PRJ-02326,0,0,0,0,1,0,1,0
PRJ-03310,0,0,0,0,0,0,0,0
PRJ-03157,0,0,0,0,0,0,0,0
PRJ-04726,0,0,0,0,0,0,0,0
PRJ-02118,0,1,0,0,0,0,0,0
PRJ-01144,0,1,0,1,0,1,0,0
PRJ-01605,0,0,0,0,0,0,0,0
PRJ-02909,0,0,0,0,1,1,0,0
PRJ-01050,1,0,0,0,0,0,1,0
PRJ-00053,0,0,0,0,0,0,0,0
PRJ-01046,0,0,1,1,0,1,0,0
PRJ-02878,0,0,0,0,0,0,0,0
PRJ-02771,0,0,0,0,0,0,0,0
PRJ-04393,0,0,0,0,0,0,0,0
PRJ-04947,0,0,0,0,0,0,0,1
PRJ-00895,0,0,0,0,1,0,0,0
PRJ-02882,1,0,1,0,0,0,0,0
PRJ-00825,1,0,0,0,0,1,0,0
PRJ-01041,0,0,0,0,0,0,0,0
PRJ-02983,0,0,0,0,0,0,0,0
PRJ-01020,0,0,0,0,1,0,0,0
PRJ-04206,1,0,0,1,0,0,1,1
PRJ-00665,1,0,1,0,0,1,0,1
PRJ-03837,0,1,0,0,0,0,0,0
PRJ-02172,0,0,0,0,0,0,0,0
PRJ-04279,0,0,0,0,0,0,0,0
PRJ-02974,0,0,0,0,0,0,0,0
PRJ-00633,0,0,0,0,0,0,1,1
PRJ-04832,0,0,0,0,0,0,0,0
PRJ-03590,0,0,1,0,1,0,0,0
PRJ-02120,0,0,0,0,0,0,0,0
PRJ-00082,0,0,0,0,0,1,0,0
PRJ-02099,0,0,0,0,0,0,0,0
PRJ-01900,0,0,0,1,0,0,0,0
PRJ-02008,0,0,0,0,0,0,0,0
PRJ-04750,0,0,0,0,0,1,0,0
PRJ-02487,0,0,0,0,0,0,0,0
PRJ-02988,0,0,0,0,0,0,0,0
PRJ-03427,0,1,0,0,0,0,0,0
PRJ-03419,0,0,0,1,0,0,1,0
PRJ-01415,0,0,0,0,0,1,0,1
PRJ-02631,0,0,0,0,0,0,0,0
PRJ-04497,0,0,1,0,1,0,0,0
PRJ-03664,0,0,0,0,0,1,0,0
PRJ-03640,0,0,0,0,0,0,0,0
PRJ-02593,0,1,0,1,0,0,0,0
PRJ-02232,1,0,1,1,0,0,1,1
PRJ-01482,0,0,0,0,0,0,0,0
PRJ-00501,0,0,0,0,0,0,0,0
PRJ-04984,1,0,0,0,0,0,0,0
PRJ-01134,0,0,0,0,0,0,0,0
PRJ-00444,0,0,0,0,0,0,0,0
PRJ-02228,0,0,1,0,1,0,0,0
PRJ-03711,0,0,0,0,0,0,0,0
PRJ-00631,0,0,1,0,0,0,0,0
PRJ-03146,0,0,0,0,0,0,0,0
PRJ-01831,1,0,0,0,1,0,0,0
PRJ-02348,0,0,0,0,0,0,0,0
PRJ-03139,0,0,0,0,0,0,0,0
PRJ-00806,0,0,0,0,0,0,0,0
PRJ-04208,0,0,0,0,0,0,0,0
PRJ-02868,0,0,0,0,0,0,0,0
PRJ-04825,0,1,0,0,0,0,0,0
PRJ-01650,0,0,1,0,0,0,0,1
PRJ-00061,0,0,1,1,1,0,0,0
PRJ-02268,0,0,1,0,0,1,0,0
PRJ-04923,0,1,1,0,0,0,0,0
PRJ-04939,0,0,0,0,0,1,0,0
PRJ-01227,1,0,0,0,0,0,0,0
PRJ-03020,0,0,0,0,0,0,0,0
PRJ-04142,0,0,0,0,0,0,0,0
PRJ-00234,0,0,0,0,1,1,0,0
PRJ-01753,0,1,1,0,1,0,0,0
PRJ-02890,0,0,0,0,0,0,0,0
PRJ-02356,0,0,0,0,0,0,0,0
PRJ-03302,0,0,1,0,0,0,0,1
PRJ-03771,0,1,0,0,0,0,0,0
PRJ-00196,0,0,0,1,1,1,0,1
PRJ-00781,1,0,1,0,0,0,0,1
PRJ-00604,0,1,0,0,1,0,0,0
PRJ-01171,0,1,0,0,0,0,0,0
PRJ-00762,0,0,0,0,0,0,0,0
PRJ-01163,0,0,0,0,0,0,0,0
PRJ-03625,0,1,1,1,0,0,0,0
PRJ-02998,0,0,0,0,0,0,0,0
PRJ-01253,0,0,0,0,0,1,0,0
PRJ-03396,0,0,0,0,0,0,0,0
PRJ-03024,0,0,0,0,0,0,0,0
PRJ-03449,1,0,0,0,0,0,0,1
PRJ-02470,0,0,1,0,1,0,0,0
PRJ-04646,0,0,0,0,0,1,0,0
PRJ-03672,0,0,0,0,0,0,0,0
PRJ-00561,0,0,0,0,0,0,0,1
PRJ-02727,0,0,0,0,0,0,0,0
PRJ-02841,1,0,0,1,0,0,0,0
PRJ-02762,0,1,0,0,0,0,0,0
PRJ-00808,0,0,0,0,0,0,1,0
PRJ-03668,0,0,0,0,0,0,0,0
PRJ-00504,1,0,1,0,0,1,0,0
PRJ-04345,0,0,0,0,0,0,0,0
PRJ-04616,0,0,0,0,0,0,0,0
PRJ-00879,0,0,0,0,0,1,0,1
PRJ-03817,0,0,0,1,0,0,0,0
PRJ-03533,0,0,0,1,0,0,1,0
PRJ-04266,0,0,0,0,0,0,0,0
PRJ-01633,0,0,0,0,0,0,0,1
PRJ-03482,0,0,0,0,0,0,0,0
PRJ-04772,0,0,0,0,1,0,0,0
PRJ-04953,0,1,0,0,0,0,0,0
PRJ-00634,0,0,0,0,1,0,1,0
PRJ-00897,1,0,0,0,0,0,0,0
PRJ-02667,1,1,0,0,0,0,0,0
PRJ-04076,0,0,0,0,0,1,0,0
PRJ-01592,0,0,0,0,0,0,0,0
PRJ-04709,0,0,0,0,0,0,0,0
PRJ-01925,0,0,0,0,1,0,0,0
PRJ-02559,0,0,0,0,0,0,0,0
PRJ-03394,1,0,0,0,0,0,0,0
PRJ-02401,0,0,0,0,0,0,1,0
PRJ-00582,0,0,1,0,0,0,0,0
PRJ-00914,0,0,1,0,0,0,0,0
PRJ-01971,0,0,1,0,0,0,0,0
PRJ-03095,1,0,0,0,0,0,1,0
PRJ-01010,0,0,0,0,0,0,0,0
PRJ-00574,0,0,0,0,0,0,0,0
PRJ-00634,0,1,1,0,0,0,0,0
PRJ-04081,0,0,0,0,0,0,0,0
PRJ-01350,0,0,1,0,0,0,0,0
PRJ-03944,0,0,0,0,0,0,0,0
PRJ-00537,1,0,0,1,0,1,1,0
PRJ-00354,0,0,0,0,0,0,0,0
PRJ-04393,0,0,1,1,0,0,0,0
PRJ-02815,1,0,0,0,0,1,0,1
PRJ-03226,1,0,0,0,1,0,0,0
PRJ-02331,1,0,0,0,0,0,0,0
PRJ-00242,0,0,1,1,1,0,0,0
PRJ-02239,1,0,1,0,0,0,0,0
PRJ-04563,0,0,0,0,0,0,0,1
PRJ-04367,1,0,0,0,0,0,0,0
PRJ-02236,0,0,1,0,0,0,0,0
PRJ-01992,0,0,0,0,0,0,0,0
PRJ-02678,0,0,0,1,0,0,0,0
PRJ-03376,1,0,0,0,0,0,1,0
PRJ-03230,0,0,0,0,0,0,0,1
PRJ-00198,0,0,0,0,0,0,1,0
PRJ-03314,0,1,0,0,0,0,0,0
PRJ-03247,0,0,0,0,0,0,0,0
PRJ-02481,0,0,1,1,0,0,1,0
PRJ-03395,0,0,0,0,0,0,0,0
PRJ-04358,0,0,0,0,0,0,0,1
PRJ-01305,0,0,0,0,0,0,0,0
PRJ-04582,0,0,0,0,0,1,1,0
PRJ-02446,0,0,0,0,1,0,0,0
PRJ-00293,0,0,0,0,0,0,0,0
PRJ-00539,0,1,0,0,0,0,0,0
PRJ-04849,0,0,0,0,0,0,0,1
PRJ-02912,0,0,0,1,0,0,0,0
PRJ-00792,0,0,1,0,0,0,0,0
PRJ-02993,0,0,1,0,0,0,0,0
PRJ-04752,0,1,0,0,0,0,0,1
PRJ-01766,0,0,0,0,0,0,0,0
PRJ-00592,0,0,1,0,0,0,1,0
PRJ-03519,0,0,1,0,0,0,0,0
PRJ-03290,1,0,0,0,0,0,0,0
PRJ-00182,0,0,0,0,0,0,0,0
PRJ-01343,1,0,0,1,0,0,0,0
PRJ-02195,0,0,0,0,0,0,0,0
PRJ-00549,0,0,0,0,0,0,0,0
PRJ-01597,0,0,0,1,0,0,0,0
PRJ-02814,0,0,0,1,0,0,1,0
PRJ-02671,0,0,0,0,0,0,0,0
PRJ-04164,0,0,0,0,0,1,0,0
PRJ-04830,0,0,0,0,0,0,1,0
PRJ-03498,0,1,0,0,0,0,0,0
PRJ-01357,0,0,0,1,0,1,0,0
PRJ-04349,0,0,0,0,0,1,0,0
PRJ-01536,0,0,0,1,0,1,1,0
PRJ-01356,0,0,0,1,1,1,0,0
PRJ-02167,0,0,0,0,0,0,0,0
PRJ-00573,0,1,0,0,0,0,0,0
PRJ-04476,0,0,0,0,0,0,0,0
PRJ-02101,0,0,0,0,0,1,0,0
PRJ-03894,0,1,0,0,0,0,0,1
PRJ-03184,0,0,0,0,0,0,0,1
PRJ-04558,0,0,0,0,0,0,0,0
PRJ-04557,0,0,0,0,0,0,0,0
PRJ-02947,0,0,0,0,0,0,0,1
PRJ-03118,0,0,0,0,0,0,0,0
PRJ-03101,0,1,0,0,0,0,0,0
PRJ-00136,0,0,0,0,0,0,0,0
PRJ-02924,0,0,1,0,1,0,0,0
PRJ-04114,0,0,0,0,0,0,0,0
PRJ-04211,1,0,0,0,0,0,0,1
PRJ-00788,0,0,1,0,0,0,0,0
PRJ-01084,0,0,0,0,0,0,0,0
PRJ-00169,0,0,0,0,0,0,1,0
PRJ-02302,0,0,0,0,0,0,0,0
PRJ-00634,0,0,0,0,0,0,0,0
PRJ-00404,0,0,0,0,0,0,0,0
PRJ-02694,0,0,0,0,0,0,1,0
PRJ-01906,0,0,1,0,0,0,0,0
PRJ-03647,0,0,0,0,1,0,0,0
PRJ-00056,0,0,1,0,0,0,0,0
PRJ-03377,0,0,0,0,0,0,0,0
PRJ-04601,0,0,0,0,0,0,0,0
PRJ-03293,0,0,1,0,0,0,0,1
PRJ-03327,0,0,0,0,0,0,0,0
PRJ-02302,0,0,0,0,1,0,0,0
PRJ-04571,0,0,0,0,0,0,1,0
PRJ-02291,0,0,0,1,0,0,0,0
PRJ-01691,0,0,0,0,0,0,0,0
PRJ-01045,0,0,0,0,0,0,0,0
PRJ-01667,0,0,0,0,0,0,0,0
PRJ-00952,0,0,0,0,0,0,0,0
PRJ-04323,0,0,0,0,0,0,0,0
PRJ-03330,0,0,0,0,1,0,0,0
PRJ-01677,0,0,0,0,0,0,0,0
PRJ-01637,0,0,0,0,0,0,0,0
PRJ-03919,0,0,0,0,0,0,0,0
PRJ-02031,0,0,0,0,1,0,0,0
PRJ-02752,0,0,0,0,0,0,0,0
PRJ-02421,0,1,0,1,0,0,1,0
PRJ-04160,0,0,0,0,0,0,0,0
PRJ-00532,0,0,0,0,1,0,0,0
PRJ-04162,0,0,0,0,0,0,1,0
PRJ-00649,0,0,0,0,0,0,0,1
PRJ-03969,0,0,0,0,0,0,1,0
PRJ-00286,1,0,0,0,0,0,0,0
PRJ-00191,0,1,1,0,0,0,1,0
PRJ-00060,0,0,0,0,0,0,1,0
PRJ-01550,0,0,1,0,0,1,0,0
PRJ-01678,1,0,0,0,1,1,0,1
PRJ-00692,0,1,0,0,0,0,0,1
PRJ-03516,0,0,0,1,0,0,0,0
PRJ-02358,1,0,0,0,0,0,1,0
PRJ-02791,0,0,0,1,0,0,0,0
PRJ-01513,0,0,0,0,0,0,0,0
PRJ-02919,0,0,1,0,0,0,0,0
PRJ-01370,0,0,0,0,0,0,0,0
PRJ-02707,0,0,0,0,0,0,1,0
PRJ-04484,0,0,0,1,0,0,1,0
PRJ-03363,0,0,0,0,0,0,1,0
PRJ-03209,0,0,0,0,1,0,0,0
PRJ-00857,0,0,0,0,0,0,0,0
PRJ-04281,0,0,0,0,0,0,0,0
PRJ-04642,0,0,0,1,1,0,0,0
PRJ-04239,0,0,0,0,0,0,0,0
PRJ-04915,0,0,1,0,1,1,0,0
PRJ-01415,0,0,0,0,0,0,0,0
PRJ-03376,0,0,0,0,0,0,0,0
PRJ-04451,0,0,1,0,0,0,0,0
PRJ-03137,0,0,0,0,0,0,0,0
PRJ-04761,0,0,0,1,0,1,0,0
PRJ-02559,0,0,0,0,0,0,0,0
PRJ-01216,0,0,0,0,0,0,0,0
PRJ-01240,0,0,0,0,0,0,0,0
PRJ-00794,0,0,0,0,0,0,0,0
PRJ-03214,0,0,0,0,0,0,0,0
PRJ-01329,0,0,0,0,0,0,0,0
PRJ-00929,0,0,0,0,0,0,0,0
PRJ-03416,0,0,0,1,0,0,0,0
PRJ-04017,0,0,0,0,0,0,0,0
PRJ-02048,0,0,0,0,0,0,1,1
PRJ-04825,0,0,0,0,0,0,0,0
PRJ-02927,0,0,0,0,1,0,0,1
PRJ-00960,0,0,0,0,0,0,1,0
PRJ-04598,0,0,1,1,0,0,0,0
PRJ-00199,0,0,0,0,0,0,0,0
PRJ-01157,0,0,0,0,0,0,0,0
PRJ-02235,0,1,1,0,0,0,0,0
PRJ-00530,0,0,0,0,0,0,0,0
PRJ-00335,0,0,0,0,0,0,0,0
PRJ-04885,0,0,0,0,0,0,0,0
PRJ-03714,0,0,1,0,1,0,1,0
PRJ-01672,0,0,0,0,0,1,0,0
PRJ-02234,0,0,0,0,0,1,0,0
PRJ-02579,0,0,0,0,1,1,0,0
PRJ-02347,0,0,1,0,0,0,0,0
PRJ-04645,1,0,0,0,0,1,0,0
PRJ-04424,0,0,0,0,0,0,0,0
PRJ-00112,0,0,0,0,0,0,0,0
PRJ-01787,1,0,1,0,1,0,0,1
PRJ-01778,0,0,0,0,0,0,0,0
PRJ-00774,0,0,0,0,0,0,0,0
PRJ-01106,0,0,1,0,0,0,0,1
PRJ-03960,0,0,0,1,0,0,0,0
PRJ-01239,0,0,0,0,0,0,0,0
PRJ-03599,0,0,0,0,0,0,0,0
PRJ-02536,0,0,0,0,0,0,0,0
PRJ-02859,1,0,1,0,0,0,0,1
PRJ-00439,0,0,1,0,1,0,0,0
PRJ-01563,0,0,0,0,0,0,0,0
PRJ-03881,0,0,0,0,0,0,0,0
PRJ-03544,0,0,0,0,1,1,0,0
PRJ-04438,0,0,1,0,0,0,0,0
PRJ-02944,0,0,0,0,0,0,0,0
PRJ-03379,0,0,0,0,0,0,1,0
PRJ-02675,1,0,0,0,0,0,0,0
PRJ-04235,0,0,0,0,0,1,1,0
PRJ-04389,0,0,0,0,0,0,0,0
PRJ-01078,0,0,0,0,0,0,0,0
PRJ-02308,0,0,0,0,0,1,0,0
PRJ-03505,0,1,0,0,0,0,0,0
PRJ-00654,0,0,0,0,0,0,0,1
PRJ-00196,0,0,0,0,0,0,1,0
PRJ-03963,0,0,1,0,1,0,0,0
PRJ-02610,0,0,1,0,0,0,0,1
PRJ-04439,0,0,0,1,0,1,1,0
PRJ-00569,0,1,0,1,0,1,1,0
PRJ-02048,1,0,0,0,0,1,0,0
PRJ-01780,0,0,0,0,0,0,1,0
PRJ-02224,0,0,0,0,0,0,0,0
PRJ-01462,0,0,0,0,0,0,0,0
PRJ-02617,0,0,0,0,0,0,0,0
PRJ-02268,0,1,0,0,0,0,0,0
PRJ-00478,0,0,0,0,0,0,1,0
PRJ-00816,0,0,0,0,0,0,0,1
PRJ-04776,1,0,0,0,0,1,0,0
PRJ-03879,0,0,0,0,0,0,1,0
PRJ-04024,1,0,1,1,0,0,0,1
PRJ-03432,1,0,0,0,0,0,1,0
PRJ-03771,0,1,0,0,1,0,0,0
PRJ-02680,0,1,1,0,0,0,0,0
PRJ-02755,0,0,0,0,0,0,0,0
PRJ-00417,0,0,0,1,0,0,0,0
PRJ-03858,0,0,0,0,0,0,1,0
PRJ-04460,0,0,0,0,0,0,0,0
PRJ-02390,0,1,1,0,1,0,0,0
PRJ-01680,0,0,0,0,1,0,0,1
PRJ-04383,0,0,0,0,0,0,0,0
PRJ-04149,0,0,0,0,0,1,0,0
PRJ-02150,0,0,0,0,0,0,0,1
PRJ-03116,0,0,0,0,1,0,0,0
PRJ-01927,0,0,0,0,1,0,1,0
PRJ-03633,0,0,0,0,0,0,0,0
PRJ-01984,0,1,0,0,0,0,0,1
PRJ-02416,1,0,0,0,0,0,1,1
PRJ-03383,0,0,0,0,0,0,0,0
PRJ-02620,0,0,0,0,0,0,0,0
PRJ-04418,0,0,0,0,0,0,0,0
PRJ-01048,0,0,0,0,0,0,1,0
PRJ-03098,0,0,0,0,0,0,0,0
PRJ-04018,0,0,0,0,0,0,0,0
